Fecha,Date,TMAX,TMIN,RAIN,S.Rad,Kc
6/28/1985,Jun-85,30.74525242,22.74525242,0,12.927774,1.0328
6/29/1985,Jun-85,29.89893047,21.89893047,0.9,13.629452,1.0199
6/30/1985,Jun-85,29.19289924,21.99289924,33.2,21.360076,1.007
7/1/1985,Jul-85,30.59364785,22.19364785,0,21.52913,0.9941
7/2/1985,Jul-85,30.69641378,23.09641378,2.4,15.812025,0.9812
7/3/1985,Jul-85,31.85255063,23.85255063,11,13.318098,0.9683
7/4/1985,Jul-85,30.96169683,23.46169683,24,17.931626,0.9554
7/5/1985,Jul-85,30.83216393,22.63216393,0,17.668292,0.9425
7/6/1985,Jul-85,32.2612361,23.6612361,0,19.94608,0.9296
7/7/1985,Jul-85,31.21696333,23.21696333,0,11.96154,0.9167
7/8/1985,Jul-85,30.9744913,22.7744913,1.6,16.882694,0.9038
7/9/1985,Jul-85,28.14526116,20.94526116,0,18.57287,0.8909
7/10/1985,Jul-85,28.72367309,22.72367309,5,18.97987,0.878
7/11/1985,Jul-85,30.95952144,22.95952144,0,16.285932,0.8651
7/12/1985,Jul-85,29.34512539,22.14512539,0,12.123475,0.8522
7/13/1985,Jul-85,31.11632916,22.71632916,0,14.604388,0.8393
7/14/1985,Jul-85,28.58622421,19.78622421,0,13.932814,0.8264
7/15/1985,Jul-85,31.23362355,22.83362355,13.5,18.724014,0.8135
7/16/1985,Jul-85,30.47823397,22.67823397,0,20.003674,0.8
7/17/1985,Jul-85,31.10861293,22.50861293,0.5,15.323368,0.8
7/18/1985,Jul-85,32.20088367,23.20088367,0,13.458209,0.8
7/19/1985,Jul-85,31.27088996,22.67088996,5,17.863922,0.8
7/20/1985,Jul-85,30.04396736,21.44396736,2.4,17.60793,0.8
7/21/1985,Jul-85,31.00449556,22.10449556,6.8,20.483476,0.8
7/22/1985,Jul-85,29.17543954,21.37543954,0,20.100956,0.8
7/23/1985,Jul-85,30.63562511,22.03562511,9,15.825803,0.8
7/24/1985,Jul-85,28.32874646,23.12874646,0,14.868686,0.8
7/25/1985,Jul-85,29.49633329,22.49633329,20,17.675072,0.8
7/26/1985,Jul-85,29.82590052,21.22590052,0,18.652382,0.8
7/27/1985,Jul-85,31.64470073,23.24470073,13.5,18.814498,0.8
7/28/1985,Jul-85,29.30191398,22.10191398,47.8,19.627134,0.8
7/29/1985,Jul-85,28.3110753,21.9110753,15,15.146079,0.8
7/30/1985,Jul-85,29.46270281,21.86270281,0,15.197112,0.8
7/31/1985,Jul-85,28.69392633,20.99392633,14.6,18.07568,0.8
8/1/1985,Aug-85,30.68595298,20.68595298,8.4,18.723258,0.8
8/2/1985,Aug-85,29.29193107,21.29193107,0.2,18.614402,0.8
8/3/1985,Aug-85,28.45076484,18.05076484,0.6,19.504138,0.8
8/4/1985,Aug-85,29.0044616,21.2044616,0.7,18.645946,0.8
8/5/1985,Aug-85,30.55704714,19.75704714,48.6,17.38136,0.8
8/6/1985,Aug-85,29.44538882,23.04538882,0,16.124205,0.8
8/7/1985,Aug-85,32.00673899,23.00673899,40,16.446803,0.8
